date,product_code,customer_code,sold_quantity
2024-02-01,VOLL4B8018,90002005,321
2024-02-01,WLFT9CBF85,90002005,650
2024-02-01,WLFTB0B8BE,90002005,522
2024-02-01,WLFTB7DF2B,90002005,1094
2024-02-01,WLFT52B261,90002005,234
2024-02-01,YOGA19401E,90002005,688
2024-02-01,YOGACE3F89,90002005,86
2024-02-01,YOGA4680D3,90002005,317
2024-02-01,YOGA1B22A2,90002005,289
2024-02-01,YOGA6FA844,90002005,582
2024-02-01,YOGAA7E602,90002005,462
2024-02-01,ARCHDDE20D,90002006,169
2024-02-01,ARCH158F41,90002006,23
2024-02-01,ARCHAFF0E4,90002006,129
2024-02-01,ARCH6B94F7,90002006,39
2024-02-01,ARCH5D1FE7,90002006,93
2024-02-01,ARCH7B49A9,90002006,152
2024-02-01,ARCH497D34,90002006,159
2024-02-01,ARCHE71D79,90002006,166
2024-02-01,BADM88C384,90002006,89
2024-02-01,BADMA5EBA3,90002006,116
2024-02-01,BADM4BAB38,90002006,109
2024-02-01,BADMDC6AB1,90002006,83
2024-02-01,BADM50C510,90002006,125
2024-02-01,BADM2459FB,90002006,31
2024-02-01,BADM9DDCED,90002006,121
2024-02-01,BADMD11DA6,90002006,105
2024-02-01,BADMDA1B05,90002006,51
2024-02-01,BADM376040,90002006,33
2024-02-01,BADM03A202,90002006,22
2024-02-01,BADME151E6,90002006,125
2024-02-01,BADMDA5EC8,90002006,62
2024-02-01,BADM48A260,90002006,67
2024-02-01,BADM8FFE12,90002006,34
2024-02-01,BADM1B8332,90002006,86
2024-02-01,BADM7E90FB,90002006,79
2024-02-01,BASK7F5383,90002006,69
2024-02-01,BASKEE612D,90002006,66
2024-02-01,BASK4C69DF,90002006,71
2024-02-01,BASK9E4294,90002006,71
2024-02-01,BASKEE32E4,90002006,56
2024-02-01,BASKE57A19,90002006,100
2024-02-01,BASK728A58,90002006,34
2024-02-01,BASKED86BF,90002006,113
2024-02-01,BASK32528E,90002006,113
2024-02-01,CAMP24F868,90002006,46
2024-02-01,CAMPA3B110,90002006,80
2024-02-01,CAMPEE1159,90002006,36
2024-02-01,CAMP7A5E65,90002006,114
2024-02-01,CAMP69AF0F,90002006,112
2024-02-01,CAMP10C410,90002006,46
2024-02-01,CAMPECAADE,90002006,100
2024-02-01,CAMPF24336,90002006,57
2024-02-01,CAMPE624C8,90002006,103
2024-02-01,CAMP11E3FA,90002006,17
2024-02-01,CAMPCB6B05,90002006,84
2024-02-01,CAMPDFA679,90002006,50
2024-02-01,CAMP4005E6,90002006,32
2024-02-01,CRIC6888B0,90002006,4
2024-02-01,CRICE4E9A2,90002006,27
2024-02-01,CRIC670481,90002006,18
2024-02-01,CRICCCD675,90002006,10
2024-02-01,CRIC05FECB,90002006,18
2024-02-01,CRIC681856,90002006,16
2024-02-01,CRICBBFD56,90002006,29
2024-02-01,CRIC57FB52,90002006,7
2024-02-01,CRIC294CD6,90002006,4
2024-02-01,CRIC892BAA,90002006,35
2024-02-01,CRIC2AE4DF,90002006,7
2024-02-01,CRICC0D928,90002006,14
2024-02-01,CRIC1FC74E,90002006,390
2024-02-01,CRIC905F1B,90002006,318
2024-02-01,CRIC35B3C7,90002006,425
2024-02-01,CRIC462BA5,90002006,462
2024-02-01,CRICBDB8DA,90002006,400
2024-02-01,CRIC1BA87E,90002006,266
2024-02-01,CRIC7633A6,90002006,287
2024-02-01,CRIC8B52CE,90002006,239
2024-02-01,CRIC538334,90002006,328
2024-02-01,CRIC385D92,90002006,454
2024-02-01,CRICF950D4,90002006,262
2024-02-01,CRIC16E55F,90002006,269
2024-02-01,CRIC02DA3C,90002006,138
2024-02-01,CRIC98DB22,90002006,89
2024-02-01,CRICCE879E,90002006,608
2024-02-01,CRIC372046,90002006,134
2024-02-01,CRICF6D4C2,90002006,268
2024-02-01,CRIC7270D1,90002006,632
2024-02-01,CRIC64B186,90002006,301
2024-02-01,CRIC2841E6,90002006,619
2024-02-01,CRIC2101AF,90002006,425
2024-02-01,CRICDB62E7,90002006,497
2024-02-01,CRICA7A3B4,90002006,330
2024-02-01,CRICD69383,90002006,199
2024-02-01,FISH731A02,90002006,540
2024-02-01,FISH8CF49F,90002006,257
2024-02-01,FISH6AC780,90002006,545
2024-02-01,FISHC4F1E3,90002006,472
2024-02-01,FISH9C6E1A,90002006,484
2024-02-01,FISH9DCA51,90002006,211
2024-02-01,FISHA6E17F,90002006,354
2024-02-01,FOOTDA10C6,90002006,98
2024-02-01,FOOT8B25BD,90002006,523
2024-02-01,FOOTBCD3A9,90002006,464
2024-02-01,FOOTC865F3,90002006,147
2024-02-01,FOOT9DB3E4,90002006,145
2024-02-01,FOOTB533BF,90002006,268
2024-02-01,FOOT80D996,90002006,336
2024-02-01,FOOT0CD3DE,90002006,357
2024-02-01,FOOT528FB5,90002006,62
2024-02-01,FOOT86D9A9,90002006,415
2024-02-01,FOOT0E544D,90002006,235
2024-02-01,FOOTF63A17,90002006,475
2024-02-01,FOOT93E2C6,90002006,531
2024-02-01,FOOT2BAAAD,90002006,488
2024-02-01,FOOT9B3291,90002006,328
2024-02-01,FOOT7DA9E9,90002006,343
2024-02-01,FOOT6681B1,90002006,289
2024-02-01,FOOT2271DD,90002006,205
2024-02-01,FOOT614FC7,90002006,158
2024-02-01,FOOT41CE85,90002006,96
2024-02-01,FOOTC136F5,90002006,517
2024-02-01,FOOT7EB7BC,90002006,6
2024-02-01,FOOT17860D,90002006,4
2024-02-01,FOOT63FDD7,90002006,4
2024-02-01,FOOT21667B,90002006,2
2024-02-01,FOOTFCA276,90002006,3
2024-02-01,FOOTD3B001,90002006,2
2024-02-01,FOOT65813B,90002006,3
2024-02-01,FOOT4A3199,90002006,3
2024-02-01,FOOTFA6CB6,90002006,3
2024-02-01,FOOT424157,90002006,5
2024-02-01,FOOT67945A,90002006,1
2024-02-01,FOOTAB35F3,90002006,5
2024-02-01,FOOT489639,90002006,5
2024-02-01,FOOT49D279,90002006,1
2024-02-01,HNDLA1722E,90002006,2
2024-02-01,HNDL03C073,90002006,2
2024-02-01,HNDL9B1B7D,90002006,1
2024-02-01,HIKD0476A,90002006,5
2024-02-01,HIKAED3D8,90002006,6
2024-02-01,HIKD8EC67,90002006,19
2024-02-01,HIK5BEC68,90002006,20
2024-02-01,HIK8D130E,90002006,9
2024-02-01,HIK551B1C,90002006,16
2024-02-01,HIKC3460C,90002006,18
2024-02-01,HIKF7229D,90002006,17
2024-02-01,HIK070F0B,90002006,22
2024-02-01,HIKCAC6DD,90002006,13
2024-02-01,HIK77A350,90002006,18
2024-02-01,HIK1EDFAB,90002006,13
2024-02-01,HIK36B5E7,90002006,19
2024-02-01,HIK3D8B94,90002006,15
2024-02-01,HIKBE06F0,90002006,11
2024-02-01,HIKD4C3B1,90002006,18
2024-02-01,HIK477AAF,90002006,5
2024-02-01,HIK3DF988,90002006,11
2024-02-01,HIKD36FFD,90002006,15
2024-02-01,HIKFE5678,90002006,10
2024-02-01,HIKF1C8B8,90002006,16
2024-02-01,HIKC8C113,90002006,16
2024-02-01,HIK122A22,90002006,18
2024-02-01,HIKAD4D17,90002006,19
2024-02-01,HORSE77A541,90002006,13
2024-02-01,HORSE2EEE60,90002006,6
2024-02-01,HORSE3B12B0,90002006,12
2024-02-01,HORSEAE5456,90002006,14
2024-02-01,HORSEB0E845,90002006,6
2024-02-01,HORSE63358C,90002006,4
2024-02-01,HORSEEB0E93,90002006,7
2024-02-01,HORSEE8A02C,90002006,9
2024-02-01,HORSE32EC33,90002006,22
2024-02-01,RUND03BFE,90002006,12
2024-02-01,RUND9B589,90002006,15
2024-02-01,RUN6DCFAC,90002006,12
2024-02-01,RUN1AB696,90002006,3
2024-02-01,RUN4820EF,90002006,17
2024-02-01,RUN339949,90002006,7
2024-02-01,RUN10A073,90002006,10
2024-02-01,RUNB90BB2,90002006,16
2024-02-01,RUN785BD8,90002006,14
2024-02-01,RUN51B03C,90002006,10
2024-02-01,RUN1D0017,90002006,11
2024-02-01,RUN192A50,90002006,9
2024-02-01,RUN5C06BF,90002006,10
2024-02-01,RUNEBBF53,90002006,10
2024-02-01,RUN907813,90002006,8
2024-02-01,SKAT751A86,90002006,10
2024-02-01,SKATCB097A,90002006,6
2024-02-01,SKAT407D01,90002006,12
2024-02-01,SKAT8BFE91,90002006,5
2024-02-01,SKAT47003B,90002006,8
2024-02-01,SKAT24B8F2,90002006,10
2024-02-01,SKAT8A94D3,90002006,8
2024-02-01,SKATC23D72,90002006,13
2024-02-01,SKATDA2B42,90002006,8
2024-02-01,SQUA4C7DCE,90002006,5
2024-02-01,SQUA99D795,90002006,17
2024-02-01,SQUABC7FB7,90002006,2
2024-02-01,SQUAC908FD,90002006,4
2024-02-01,SQUA84B377,90002006,3
2024-02-01,SQUA732DF1,90002006,1
2024-02-01,SQUA22F29D,90002006,2
2024-02-01,SQUA82575A,90002006,4
2024-02-01,SURF56D4BF,90002006,2
2024-02-01,SURF2EBCCA,90002006,2
2024-02-01,SURF8627B1,90002006,2
2024-02-01,SURF7A248A,90002006,4
2024-02-01,SURF60F2D1,90002006,2
2024-02-01,SURFE9DE14,90002006,1
2024-02-01,SURFEB883D,90002006,4
2024-02-01,SURFF237F1,90002006,4
2024-02-01,SURF69CACC,90002006,3
2024-02-01,SWIM8BE666,90002006,3
2024-02-01,SWIM0619EB,90002006,3
2024-02-01,SWIM38D257,90002006,3
2024-02-01,SWIM814E22,90002006,3
2024-02-01,SWIMAEF4F3,90002006,3
2024-02-01,SWIMCA28CC,90002006,4
2024-02-01,SWIM3B2B99,90002006,3
2024-02-01,SWIM4F5CDD,90002006,3
2024-02-01,SWIMB4058D,90002006,2
2024-02-01,SWIM139E14,90002006,3
2024-02-01,SWIME2E04A,90002006,2
2024-02-01,SWIMBAC8EE,90002006,1
2024-02-01,SWIM2785E8,90002006,1
2024-02-01,SWIM8D675F,90002006,1
2024-02-01,SWIM98EEF3,90002006,2
2024-02-01,SWIM9CB0C3,90002006,3
2024-02-01,SWIM3BD53D,90002006,2
2024-02-01,SWIM684A76,90002006,3
2024-02-01,TENNE19233,90002006,1
2024-02-01,TENN6AD4AC,90002006,1
2024-02-01,TENNDCCD5A,90002006,1
2024-02-01,TENN514228,90002006,1
2024-02-01,TENN0CFFE7,90002006,1
2024-02-01,VOLLD0506F,90002006,383
2024-02-01,VOLLC5F036,90002006,131
2024-02-01,VOLLA6AAB1,90002006,674
2024-02-01,VOLLF5D4E6,90002006,549
2024-02-01,VOLLEEC6A4,90002006,393
2024-02-01,VOLL56AE91,90002006,428
2024-02-01,VOLLDDFCD0,90002006,637
2024-02-01,VOLL4B8018,90002006,806
2024-02-01,WLFT9CBF85,90002006,86
2024-02-01,WLFTB0B8BE,90002006,739
2024-02-01,WLFTB7DF2B,90002006,501
2024-02-01,WLFT52B261,90002006,141
2024-02-01,YOGA19401E,90002006,429
2024-02-01,YOGACE3F89,90002006,324
2024-02-01,YOGA4680D3,90002006,384
2024-02-01,YOGA1B22A2,90002006,262
2024-02-01,YOGA6FA844,90002006,321
2024-02-01,YOGAA7E602,90002006,232
2024-02-01,ARCHDDE20D,90002008,61
2024-02-01,ARCH158F41,90002008,176
2024-02-01,ARCHAFF0E4,90002008,208
2024-02-01,ARCH6B94F7,90002008,39
2024-02-01,ARCH5D1FE7,90002008,169
2024-02-01,ARCH7B49A9,90002008,170
2024-02-01,ARCH497D34,90002008,276
2024-02-01,ARCHE71D79,90002008,156
2024-02-01,BADM88C384,90002008,185
2024-02-01,BADMA5EBA3,90002008,73
2024-02-01,BADM4BAB38,90002008,91
2024-02-01,BADMDC6AB1,90002008,25
2024-02-01,BADM50C510,90002008,119
2024-02-01,BADM2459FB,90002008,197
2024-02-01,BADM9DDCED,90002008,33
2024-02-01,BADMD11DA6,90002008,94
2024-02-01,BADMDA1B05,90002008,120
2024-02-01,BADM376040,90002008,76
2024-02-01,BADM03A202,90002008,183
2024-02-01,BADME151E6,90002008,145
2024-02-01,BADMDA5EC8,90002008,98
2024-02-01,BADM48A260,90002008,174
2024-02-01,BADM8FFE12,90002008,154
2024-02-01,BADM1B8332,90002008,163
2024-02-01,BADM7E90FB,90002008,75
2024-02-01,BASK7F5383,90002008,151
2024-02-01,BASKEE612D,90002008,106
2024-02-01,BASK4C69DF,90002008,21
2024-02-01,BASK9E4294,90002008,185
2024-02-01,BASKEE32E4,90002008,60
2024-02-01,BASKE57A19,90002008,104
2024-02-01,BASK728A58,90002008,119
2024-02-01,BASKED86BF,90002008,198
2024-02-01,BASK32528E,90002008,179
2024-02-01,CAMP24F868,90002008,184
2024-02-01,CAMPA3B110,90002008,113
2024-02-01,CAMPEE1159,90002008,167
2024-02-01,CAMP7A5E65,90002008,173
2024-02-01,CAMP69AF0F,90002008,35
2024-02-01,CAMP10C410,90002008,186
2024-02-01,CAMPECAADE,90002008,25
2024-02-01,CAMPF24336,90002008,167
2024-02-01,CAMPE624C8,90002008,107
2024-02-01,CAMP11E3FA,90002008,97
2024-02-01,CAMPCB6B05,90002008,141
2024-02-01,CAMPDFA679,90002008,52
2024-02-01,CAMP4005E6,90002008,136
2024-02-01,CRIC6888B0,90002008,7
2024-02-01,CRICE4E9A2,90002008,45
2024-02-01,CRIC670481,90002008,39
2024-02-01,CRICCCD675,90002008,49
2024-02-01,CRIC05FECB,90002008,6
2024-02-01,CRIC681856,90002008,54
2024-02-01,CRICBBFD56,90002008,57
2024-02-01,CRIC57FB52,90002008,55
2024-02-01,CRIC294CD6,90002008,49
2024-02-01,CRIC892BAA,90002008,17
2024-02-01,CRIC2AE4DF,90002008,54
2024-02-01,CRICC0D928,90002008,36
2024-02-01,CRIC1FC74E,90002008,797
2024-02-01,CRIC905F1B,90002008,908
2024-02-01,CRIC35B3C7,90002008,952
2024-02-01,CRIC462BA5,90002008,578
2024-02-01,CRICBDB8DA,90002008,901
2024-02-01,CRIC1BA87E,90002008,334
2024-02-01,CRIC7633A6,90002008,175
2024-02-01,CRIC8B52CE,90002008,424
2024-02-01,CRIC538334,90002008,954
2024-02-01,CRIC385D92,90002008,154
2024-02-01,CRICF950D4,90002008,670
2024-02-01,CRIC16E55F,90002008,334
2024-02-01,CRIC02DA3C,90002008,555
2024-02-01,CRIC98DB22,90002008,848
2024-02-01,CRICCE879E,90002008,1099
2024-02-01,CRIC372046,90002008,240
2024-02-01,CRICF6D4C2,90002008,700
2024-02-01,CRIC7270D1,90002008,463
2024-02-01,CRIC64B186,90002008,654
2024-02-01,CRIC2841E6,90002008,963
2024-02-01,CRIC2101AF,90002008,233
2024-02-01,CRICDB62E7,90002008,850
2024-02-01,CRICA7A3B4,90002008,574
2024-02-01,CRICD69383,90002008,535
2024-02-01,FISH731A02,90002008,216
2024-02-01,FISH8CF49F,90002008,230
2024-02-01,FISH6AC780,90002008,748
2024-02-01,FISHC4F1E3,90002008,383
2024-02-01,FISH9C6E1A,90002008,310
2024-02-01,FISH9DCA51,90002008,256
2024-02-01,FISHA6E17F,90002008,335
2024-02-01,FOOTDA10C6,90002008,369
2024-02-01,FOOT8B25BD,90002008,424
2024-02-01,FOOTBCD3A9,90002008,737
2024-02-01,FOOTC865F3,90002008,171
2024-02-01,FOOT9DB3E4,90002008,199
2024-02-01,FOOTB533BF,90002008,413
2024-02-01,FOOT80D996,90002008,227
2024-02-01,FOOT0CD3DE,90002008,455
2024-02-01,FOOT528FB5,90002008,675
2024-02-01,FOOT86D9A9,90002008,625
2024-02-01,FOOT0E544D,90002008,492
2024-02-01,FOOTF63A17,90002008,853
2024-02-01,FOOT93E2C6,90002008,177
2024-02-01,FOOT2BAAAD,90002008,877
2024-02-01,FOOT9B3291,90002008,665
2024-02-01,FOOT7DA9E9,90002008,617
2024-02-01,FOOT6681B1,90002008,632
2024-02-01,FOOT2271DD,90002008,243
2024-02-01,FOOT614FC7,90002008,160
2024-02-01,FOOT41CE85,90002008,291
2024-02-01,FOOTC136F5,90002008,313
2024-02-01,FOOT7EB7BC,90002008,4
2024-02-01,FOOT17860D,90002008,7
2024-02-01,FOOT63FDD7,90002008,9
2024-02-01,FOOT21667B,90002008,3
2024-02-01,FOOTFCA276,90002008,10
2024-02-01,FOOTD3B001,90002008,6
2024-02-01,FOOT65813B,90002008,8
2024-02-01,FOOT4A3199,90002008,6
2024-02-01,FOOTFA6CB6,90002008,6
2024-02-01,FOOT424157,90002008,8
2024-02-01,FOOT67945A,90002008,6
2024-02-01,FOOTAB35F3,90002008,8
2024-02-01,FOOT489639,90002008,2
2024-02-01,FOOT49D279,90002008,5
2024-02-01,HNDLA1722E,90002008,3
2024-02-01,HNDL03C073,90002008,3
2024-02-01,HNDL9B1B7D,90002008,1
2024-02-01,HIKD0476A,90002008,22
2024-02-01,HIKAED3D8,90002008,32
2024-02-01,HIKD8EC67,90002008,8
2024-02-01,HIK5BEC68,90002008,33
2024-02-01,HIK8D130E,90002008,26
2024-02-01,HIK551B1C,90002008,8
2024-02-01,HIKC3460C,90002008,32
2024-02-01,HIKF7229D,90002008,21
2024-02-01,HIK070F0B,90002008,20
2024-02-01,HIKCAC6DD,90002008,15
2024-02-01,HIK77A350,90002008,20
2024-02-01,HIK1EDFAB,90002008,23
2024-02-01,HIK36B5E7,90002008,30
2024-02-01,HIK3D8B94,90002008,23
2024-02-01,HIKBE06F0,90002008,24
2024-02-01,HIKD4C3B1,90002008,29
2024-02-01,HIK477AAF,90002008,27
2024-02-01,HIK3DF988,90002008,31
2024-02-01,HIKD36FFD,90002008,28
2024-02-01,HIKFE5678,90002008,7
2024-02-01,HIKF1C8B8,90002008,33
2024-02-01,HIKC8C113,90002008,35
2024-02-01,HIK122A22,90002008,30
2024-02-01,HIKAD4D17,90002008,14
2024-02-01,HORSE77A541,90002008,26
2024-02-01,HORSE2EEE60,90002008,33
2024-02-01,HORSE3B12B0,90002008,21
2024-02-01,HORSEAE5456,90002008,30
2024-02-01,HORSEB0E845,90002008,25
2024-02-01,HORSE63358C,90002008,31
2024-02-01,HORSEEB0E93,90002008,33
2024-02-01,HORSEE8A02C,90002008,23
2024-02-01,HORSE32EC33,90002008,35
2024-02-01,RUND03BFE,90002008,10
2024-02-01,RUND9B589,90002008,24
2024-02-01,RUN6DCFAC,90002008,8
2024-02-01,RUN1AB696,90002008,23
2024-02-01,RUN4820EF,90002008,7
2024-02-01,RUN339949,90002008,6
2024-02-01,RUN10A073,90002008,9
2024-02-01,RUNB90BB2,90002008,27
2024-02-01,RUN785BD8,90002008,20
2024-02-01,RUN51B03C,90002008,15
2024-02-01,RUN1D0017,90002008,23
2024-02-01,RUN192A50,90002008,8
2024-02-01,RUN5C06BF,90002008,24
2024-02-01,RUNEBBF53,90002008,23
2024-02-01,RUN907813,90002008,18
2024-02-01,SKAT751A86,90002008,19
2024-02-01,SKATCB097A,90002008,6
2024-02-01,SKAT407D01,90002008,13
2024-02-01,SKAT8BFE91,90002008,7
2024-02-01,SKAT47003B,90002008,24
2024-02-01,SKAT24B8F2,90002008,17
2024-02-01,SKAT8A94D3,90002008,26
2024-02-01,SKATC23D72,90002008,22
2024-02-01,SKATDA2B42,90002008,18
2024-02-01,SQUA4C7DCE,90002008,15
2024-02-01,SQUA99D795,90002008,24
2024-02-01,SQUABC7FB7,90002008,7
2024-02-01,SQUAC908FD,90002008,2
2024-02-01,SQUA84B377,90002008,3
2024-02-01,SQUA732DF1,90002008,4
2024-02-01,SQUA22F29D,90002008,2
2024-02-01,SQUA82575A,90002008,3
2024-02-01,SURF56D4BF,90002008,7
2024-02-01,SURF2EBCCA,90002008,2
2024-02-01,SURF8627B1,90002008,4
2024-02-01,SURF7A248A,90002008,4
2024-02-01,SURF60F2D1,90002008,3
2024-02-01,SURFE9DE14,90002008,2
2024-02-01,SURFEB883D,90002008,2
2024-02-01,SURFF237F1,90002008,5
2024-02-01,SURF69CACC,90002008,4
2024-02-01,SWIM8BE666,90002008,2
2024-02-01,SWIM0619EB,90002008,2
2024-02-01,SWIM38D257,90002008,6
2024-02-01,SWIM814E22,90002008,4
2024-02-01,SWIMAEF4F3,90002008,3
2024-02-01,SWIMCA28CC,90002008,4
2024-02-01,SWIM3B2B99,90002008,5
2024-02-01,SWIM4F5CDD,90002008,3
2024-02-01,SWIMB4058D,90002008,5
2024-02-01,SWIM139E14,90002008,2
2024-02-01,SWIME2E04A,90002008,6
2024-02-01,SWIMBAC8EE,90002008,6
2024-02-01,SWIM2785E8,90002008,2
2024-02-01,SWIM8D675F,90002008,4
2024-02-01,SWIM98EEF3,90002008,1
2024-02-01,SWIM9CB0C3,90002008,5
2024-02-01,SWIM3BD53D,90002008,3
2024-02-01,SWIM684A76,90002008,1
2024-02-01,TENN8CF37E,90002008,1
2024-02-01,TENNE19233,90002008,2
2024-02-01,TENN6E46CF,90002008,1
2024-02-01,TENNDCCD5A,90002008,1
2024-02-01,TENN514228,90002008,2
2024-02-01,TENN0CFFE7,90002008,2
2024-02-01,VOLLD0506F,90002008,841
2024-02-01,VOLLC5F036,90002008,255
2024-02-01,VOLLA6AAB1,90002008,1124
2024-02-01,VOLLF5D4E6,90002008,583
2024-02-01,VOLLEEC6A4,90002008,745
2024-02-01,VOLL56AE91,90002008,358
2024-02-01,VOLLDDFCD0,90002008,1239
2024-02-01,VOLL4B8018,90002008,172
2024-02-01,WLFT9CBF85,90002008,1339
2024-02-01,WLFTB0B8BE,90002008,1188
2024-02-01,WLFTB7DF2B,90002008,710
2024-02-01,WLFT52B261,90002008,1492
2024-02-01,YOGA19401E,90002008,686
2024-02-01,YOGACE3F89,90002008,901
2024-02-01,YOGA4680D3,90002008,1103
2024-02-01,YOGA1B22A2,90002008,821
2024-02-01,YOGA6FA844,90002008,651
2024-02-01,YOGAA7E602,90002008,924
2024-02-01,ARCHDDE20D,90002009,101
2024-02-01,ARCH158F41,90002009,100
2024-02-01,ARCHAFF0E4,90002009,145
2024-02-01,ARCH6B94F7,90002009,208
2024-02-01,ARCH5D1FE7,90002009,200
2024-02-01,ARCH7B49A9,90002009,163
2024-02-01,ARCH497D34,90002009,176
2024-02-01,ARCHE71D79,90002009,207
2024-02-01,BADM88C384,90002009,44
2024-02-01,BADMA5EBA3,90002009,155
2024-02-01,BADM4BAB38,90002009,109
2024-02-01,BADMDC6AB1,90002009,75
2024-02-01,BADM50C510,90002009,66
2024-02-01,BADM2459FB,90002009,60
2024-02-01,BADM9DDCED,90002009,75
2024-02-01,BADMD11DA6,90002009,151
2024-02-01,BADMDA1B05,90002009,109
2024-02-01,BADM376040,90002009,77
2024-02-01,BADM03A202,90002009,74
2024-02-01,BADME151E6,90002009,57
2024-02-01,BADMDA5EC8,90002009,105
2024-02-01,BADM48A260,90002009,70
2024-02-01,BADM8FFE12,90002009,149
2024-02-01,BADM1B8332,90002009,17
2024-02-01,BADM7E90FB,90002009,34
2024-02-01,BASK7F5383,90002009,91
2024-02-01,BASKEE612D,90002009,60
2024-02-01,BASK4C69DF,90002009,145
2024-02-01,BASK9E4294,90002009,57
2024-02-01,BASKEE32E4,90002009,17
2024-02-01,BASKE57A19,90002009,76
2024-02-01,BASK728A58,90002009,108
2024-02-01,BASKED86BF,90002009,50
2024-02-01,BASK32528E,90002009,56
2024-02-01,CAMP24F868,90002009,31
2024-02-01,CAMPA3B110,90002009,60
2024-02-01,CAMPEE1159,90002009,117
2024-02-01,CAMP7A5E65,90002009,112
2024-02-01,CAMP69AF0F,90002009,115
2024-02-01,CAMP10C410,90002009,77
2024-02-01,CAMPECAADE,90002009,134
2024-02-01,CAMPF24336,90002009,99
2024-02-01,CAMPE624C8,90002009,153
2024-02-01,CAMP11E3FA,90002009,41
2024-02-01,CAMPCB6B05,90002009,39
2024-02-01,CAMPDFA679,90002009,87
2024-02-01,CAMP4005E6,90002009,138
2024-02-01,CRIC6888B0,90002009,29
2024-02-01,CRICE4E9A2,90002009,34
2024-02-01,CRIC670481,90002009,17
2024-02-01,CRICCCD675,90002009,19
2024-02-01,CRIC05FECB,90002009,26
2024-02-01,CRIC681856,90002009,19
2024-02-01,CRICBBFD56,90002009,24
2024-02-01,CRIC57FB52,90002009,28
2024-02-01,CRIC294CD6,90002009,13
2024-02-01,CRIC892BAA,90002009,44
2024-02-01,CRIC2AE4DF,90002009,28
2024-02-01,CRICC0D928,90002009,10
2024-02-01,CRIC1FC74E,90002009,578
2024-02-01,CRIC905F1B,90002009,874
2024-02-01,CRIC35B3C7,90002009,417
2024-02-01,CRIC462BA5,90002009,929
2024-02-01,CRICBDB8DA,90002009,603
2024-02-01,CRIC1BA87E,90002009,721
2024-02-01,CRIC7633A6,90002009,217
2024-02-01,CRIC8B52CE,90002009,388
2024-02-01,CRIC538334,90002009,137
2024-02-01,CRIC385D92,90002009,653
2024-02-01,CRICF950D4,90002009,399
2024-02-01,CRIC16E55F,90002009,431
2024-02-01,CRIC02DA3C,90002009,672
2024-02-01,CRIC98DB22,90002009,414
2024-02-01,CRICCE879E,90002009,457
2024-02-01,CRIC372046,90002009,781
2024-02-01,CRICF6D4C2,90002009,241
2024-02-01,CRIC7270D1,90002009,296
2024-02-01,CRIC64B186,90002009,472
2024-02-01,CRIC2841E6,90002009,127
2024-02-01,CRIC2101AF,90002009,444
2024-02-01,CRICDB62E7,90002009,496
2024-02-01,CRICA7A3B4,90002009,331
2024-02-01,CRICD69383,90002009,311
2024-02-01,FISH731A02,90002009,328
2024-02-01,FISH8CF49F,90002009,725
2024-02-01,FISH6AC780,90002009,192
2024-02-01,FISHC4F1E3,90002009,75
2024-02-01,FISH9C6E1A,90002009,127
2024-02-01,FISH9DCA51,90002009,355
2024-02-01,FISHA6E17F,90002009,166
2024-02-01,FOOTDA10C6,90002009,334
2024-02-01,FOOT8B25BD,90002009,719
2024-02-01,FOOTBCD3A9,90002009,722
2024-02-01,FOOTC865F3,90002009,172
2024-02-01,FOOT9DB3E4,90002009,419
2024-02-01,FOOTB533BF,90002009,491
2024-02-01,FOOT80D996,90002009,701
2024-02-01,FOOT0CD3DE,90002009,660
2024-02-01,FOOT528FB5,90002009,295
2024-02-01,FOOT86D9A9,90002009,93
2024-02-01,FOOT0E544D,90002009,623
2024-02-01,FOOTF63A17,90002009,701
2024-02-01,FOOT93E2C6,90002009,574
2024-02-01,FOOT2BAAAD,90002009,693
2024-02-01,FOOT9B3291,90002009,589
2024-02-01,FOOT7DA9E9,90002009,584
2024-02-01,FOOT6681B1,90002009,482
2024-02-01,FOOT2271DD,90002009,629
2024-02-01,FOOT614FC7,90002009,238
2024-02-01,FOOT41CE85,90002009,136
2024-02-01,FOOTC136F5,90002009,619
2024-02-01,FOOT7EB7BC,90002009,6
2024-02-01,FOOT17860D,90002009,7
2024-02-01,FOOT63FDD7,90002009,6
2024-02-01,FOOT21667B,90002009,1
2024-02-01,FOOTFCA276,90002009,5
2024-02-01,FOOTD3B001,90002009,3
2024-02-01,FOOT65813B,90002009,3
2024-02-01,FOOT4A3199,90002009,1
2024-02-01,FOOTFA6CB6,90002009,7
2024-02-01,FOOT424157,90002009,4
2024-02-01,FOOT67945A,90002009,1
2024-02-01,FOOTAB35F3,90002009,3
2024-02-01,FOOT489639,90002009,2
2024-02-01,FOOT49D279,90002009,5
2024-02-01,HNDLA1722E,90002009,7
2024-02-01,HNDL03C073,90002009,3
2024-02-01,HNDL9B1B7D,90002009,8
2024-02-01,HIKD0476A,90002009,28
2024-02-01,HIKAED3D8,90002009,16
2024-02-01,HIKD8EC67,90002009,26
2024-02-01,HIK5BEC68,90002009,5
2024-02-01,HIK8D130E,90002009,21
2024-02-01,HIK551B1C,90002009,11
2024-02-01,HIKC3460C,90002009,8
2024-02-01,HIKF7229D,90002009,18
2024-02-01,HIK070F0B,90002009,25
2024-02-01,HIKCAC6DD,90002009,18
2024-02-01,HIK77A350,90002009,20
