order_id,date,customer_code,product_code,product_id,sold_quantity
FNOV721520503,2025-11-19,789520,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,177
FNOV721221603,2025-11-19,789221,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,94
FNOV720422101,2025-11-19,789422,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,317
FNOV720220601,2025-11-19,789220,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,175
FNOV720702602,2025-11-19,789702,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,73
FNOV722903602,2025-11-19,789903,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,102
FNOV722903602,2025-11-19,789903,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,47
FNOV722601502,2025-11-19,789601,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,291
FNOV722103603,2025-11-19,789103,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,150
FNOV721702602,2025-11-19,789702,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,62
FNOV721320403,2025-11-19,789320,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,67
FNOV720501601,2025-11-19,789501,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,350
FNOV721101602,2025-11-19,789101,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,181
FNOV720721603,2025-11-19,789721,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,482
FNOV720102503,2025-11-19,789102,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,171
FNOV721603302,2025-11-18,789603,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,71
FNOV721520601,2025-11-18,789520,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,94
FNOV721421302,2025-11-18,789421,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,47
FNOV719403203,2025-11-18,999999,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,276
FNOV720622602,2025-11-18,999999,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,48
FNOV719521602,2025-11-18,999999,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,136
FNOV721720601,2025-11-18,789720,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,311
FNOV721522502,2025-11-18,789522,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,86
FNOV721522502,2025-11-18,789522,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,439
FNOV719603602,2025-11-18,789603,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,121
FNOV721202503,2025-11-18,789202,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,466
FNOV721122602,2025-11-18,789122,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,166
FNOV720501602,2025-11-18,789501,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,339
FNOV719220601,2025-11-18,789220,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,44
FNOV720622102,2025-11-17,789622,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,415
FNOV720221403,2025-11-17,999999,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,446
FNOV719720503,2025-11-17,789720,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,155
FNOV719522402,2025-11-17,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,399
FNOV719521103,2025-11-17,789521,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,475
FNOV718501603,2025-11-17,789501,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,58
FNOV718501302,2025-11-17,789501,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,92
FNOV718220103,2025-11-17,789220,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,365
FNOV719721503,2025-11-17,999999,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,71
FNOV719520203,2025-11-17,789520,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,408
FNOV718902303,2025-11-17,789902,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,23
FNOV720420602,2025-11-17,789420,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,149
FNOV720422402,2025-11-17,789422,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,431
FNOV718101602,2025-11-17,789101,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,72
FNOV720201302,2025-11-17,789201,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,38
FNOV719601103,2025-11-16,789601,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,369
FNOV718702101,2025-11-16,789702,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,339
FNOV718420501,2025-11-16,789420,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,111
FNOV717903503,2025-11-16,789903,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,102
FNOV719403103,2025-11-16,999999,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,363
FNOV719122403,2025-11-16,789122,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,70
FNOV719503501,2025-11-16,789503,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,196
FNOV718903303,2025-11-16,789903,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,471
FNOV717220602,2025-11-16,789220,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,196
FNOV718320502,2025-11-16,789320,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,438
FNOV718401302,2025-11-15,789401,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,88
FNOV716520303,2025-11-15,789520,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,91
FNOV718902501,2025-11-15,789902,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,389
FNOV718720603,2025-11-15,789720,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,64
FNOV717121501,2025-11-15,789121,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,147
FNOV717102602,2025-11-15,789102,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,161
FNOV716703603,2025-11-15,789703,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,127
FNOV717403603,2025-11-15,789403,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,334
FNOV716403601,2025-11-15,789403,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,134
FNOV717122303,2025-11-14,789122,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,90
FNOV716103403,2025-11-14,789103,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,199
FNOV717721501,2025-11-14,789721,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,414
FNOV717720303,2025-11-14,789720,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,364
FNOV717202303,2025-11-14,789202,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,470
FNOV715703602,2025-11-14,789703,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,123
FNOV715501601,2025-11-14,789501,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,376
FNOV717903401,2025-11-14,789903,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,402
FNOV715303202,2025-11-14,789303,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,460
FNOV716520403,2025-11-13,789520,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,341
FNOV715121603,2025-11-13,789121,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,90
FNOV715102101,2025-11-13,789102,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,354
FNOV714522602,2025-11-13,789522,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,121
FNOV714503503,2025-11-13,789503,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,221
FNOV716703403,2025-11-13,789703,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,474
FNOV716420301,2025-11-13,789420,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,34
FNOV714601601,2025-11-13,789601,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,176
FNOV716522602,2025-11-13,789522,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,298
FNOV715603601,2025-11-13,789603,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,56
FNOV714703503,2025-11-13,789703,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,126
FNOV716622602,2025-11-13,789622,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,191
FNOV715903603,2025-11-13,789903,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,414
FNOV715621503,2025-11-13,789621,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,153
FNOV715403502,2025-11-13,789403,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,54
FNOV715220203,2025-11-12,789220,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,330
FNOV714601401,2025-11-12,789601,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,340
FNOV714421401,2025-11-12,789421,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,244
FNOV714203603,2025-11-12,789203,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,97
FNOV713422303,2025-11-12,999999,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,99
FNOV715321301,2025-11-12,789321,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,360
FNOV715122601,2025-11-12,789122,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,359
FNOV715320502,2025-11-12,789320,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,290
FNOV714503301,2025-11-12,789503,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,438
FNOV713521403,2025-11-12,789521,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,436
FNOV715101603,2025-11-12,789101,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,466
FNOV713220603,2025-11-12,789220,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,405
FNOV713201602,2025-11-12,789201,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,328
FNOV715321603,2025-11-12,789321,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,458
FNOV713601602,2025-11-12,789601,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,147
FNOV713303601,2025-11-12,789303,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,93
FNOV714203502,2025-11-12,789203,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,81
FNOV714621202,2025-11-11,789621,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,271
FNOV712522503,2025-11-11,789522,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,142
FNOV712301103,2025-11-11,789301,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,383
FNOV712301101,2025-11-11,789301,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,445
FNOV712121402,2025-11-11,789121,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,431
FNOV714503602,2025-11-11,789503,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,169
FNOV714422302,2025-11-11,789422,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,430
FNOV714401603,2025-11-11,789401,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,104
FNOV714122503,2025-11-11,789122,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,210
FNOV713220503,2025-11-11,789220,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,123
FNOV712621401,2025-11-11,999999,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,22
FNOV712601402,2025-11-11,789601,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,366
FNOV712122603,2025-11-11,789122,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,335
FNOV712122502,2025-11-11,789122,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,419
FNOV714320401,2025-11-11,789320,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,497
FNOV714103402,2025-11-11,789103,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,258
FNOV713402303,2025-11-11,789402,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,97
FNOV713401603,2025-11-11,789401,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,100
FNOV713301603,2025-11-11,789301,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,86
FNOV712101203,2025-11-11,789101,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,192
FNOV714902601,2025-11-11,789902,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,388
FNOV713202601,2025-11-11,999999,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,387
FNOV712321403,2025-11-11,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,382
FNOV712221402,2025-11-11,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,233
FNOV713521503,2025-11-10,999999,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,128
FNOV713321603,2025-11-10,789321,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,102
FNOV712420501,2025-11-10,789420,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,179
FNOV711521501,2025-11-10,999999,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,107
FNOV711422402,2025-11-10,789422,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,283
FNOV711201402,2025-11-10,789201,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,410
FNOV711122302,2025-11-10,789122,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,61
FNOV711101203,2025-11-10,789101,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,243
FNOV711522603,2025-11-10,789522,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,22
FNOV711522503,2025-11-10,789522,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,180
FNOV712422401,2025-11-10,789422,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,178
FNOV712503602,2025-11-10,789503,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,95
FNOV711703603,2025-11-10,789703,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,131
FNOV711622601,2025-11-10,999999,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,300
FNOV711621603,2025-11-10,789621,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,290
FNOV711621603,2025-11-10,789621,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,481
FNOV713503402,2025-11-10,789503,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,48
FNOV713503402,2025-11-10,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,254
FNOV713202503,2025-11-10,789202,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,28
FNOV712221101,2025-11-09,789221,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,471
FNOV710503402,2025-11-09,789503,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,485
FNOV710421301,2025-11-09,789421,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,59
FNOV710420503,2025-11-09,789420,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,168
FNOV712320401,2025-11-09,789320,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,272
FNOV712202301,2025-11-09,789202,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,343
FNOV710102603,2025-11-09,789102,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,173
FNOV710203502,2025-11-09,999999,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,43
FNOV710201501,2025-11-09,789201,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,162
FNOV712220403,2025-11-09,789220,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,395
FNOV710902603,2025-11-09,789902,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,500
FNOV710401601,2025-11-09,789401,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,85
FNOV712501503,2025-11-09,789501,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,153
FNOV711422203,2025-11-08,789422,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,288
FNOV711122401,2025-11-08,789122,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,213
FNOV710503601,2025-11-08,789503,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,79
FNOV79220601,2025-11-08,789220,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,131
FNOV710401201,2025-11-08,789401,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,461
FNOV710303202,2025-11-08,999999,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,238
FNOV79320601,2025-11-08,789320,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,177
FNOV79121601,2025-11-08,789121,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,399
FNOV79103603,2025-11-08,789103,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,177
FNOV711603403,2025-11-08,999999,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,336
FNOV79102501,2025-11-07,789102,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,204
FNOV710603503,2025-11-07,789603,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,222
FNOV78720502,2025-11-07,789720,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,82
FNOV78603202,2025-11-07,789603,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,449
FNOV78201503,2025-11-07,789201,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,56
FNOV79702601,2025-11-07,789702,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,234
FNOV79603401,2025-11-07,789603,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,279
FNOV78101501,2025-11-07,789101,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,385
FNOV710621601,2025-11-07,789621,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,34
FNOV710603403,2025-11-07,789603,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,421
FNOV710520603,2025-11-07,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,408
FNOV78103603,2025-11-07,789103,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,329
FNOV79521603,2025-11-06,789521,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,142
FNOV78422402,2025-11-06,789422,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,432
FNOV77103203,2025-11-06,789103,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,122
FNOV79103202,2025-11-06,789103,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,112
FNOV78601603,2025-11-06,789601,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,410
FNOV78702503,2025-11-06,789702,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,378
FNOV79401603,2025-11-06,789401,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,300
FNOV77201503,2025-11-06,999999,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,75
FNOV77201503,2025-11-06,789201,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,364
FNOV78603602,2025-11-06,789603,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,88
FNOV78501603,2025-11-06,789501,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,135
FNOV79102603,2025-11-06,789102,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,124
FNOV78202503,2025-11-06,789202,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,214
FNOV78202503,2025-11-06,789202,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,220
FNOV78520603,2025-11-05,789520,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,153
FNOV77402401,2025-11-05,789402,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,462
FNOV77101302,2025-11-05,789101,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,80
FNOV77321303,2025-11-05,789321,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,83
FNOV76121601,2025-11-05,789121,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,181
FNOV78702502,2025-11-05,789702,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,168
FNOV78402602,2025-11-05,789402,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,112
FNOV78220603,2025-11-05,789220,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,91
FNOV78103303,2025-11-05,789103,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,107
FNOV76401503,2025-11-05,789401,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,211
FNOV76203302,2025-11-05,789203,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,59
FNOV76203302,2025-11-05,789203,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,125
FNOV76103603,2025-11-05,789103,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,250
